"Campus","NombreCentro","Centro","Dirección","Recurso","TipoCentro","FechaInicioLectura","FechaFinLectura","FechaEmisionFactura","ConsumoP1","ConsumoP2","ConsumoP3","ConsumoP4","ConsumoP5","ConsumoP6","ConsumoTotal","AñoFinLectura"
"Ciudad Universitaria","Instituto de Energía Solar","34","Av. Complutense, 30 - 28040 Madrid","Agua","Invesigación","7/5/2018 0:00","9/3/2018 0:00","9/4/2018 0:00","","","","","","","0","2018"
"Ciudad Universitaria","Instituto de Energía Solar","34","Av. Complutense, 30 - 28040 Madrid","Agua","Invesigación","5/8/2018 0:00","7/5/2018 0:00","7/9/2018 0:00","","","","","","","14.54545456","2018"
"Ciudad Universitaria","Instituto de Energía Solar","34","Av. Complutense, 30 - 28040 Madrid","Agua","Invesigación","3/5/2018 0:00","5/8/2018 0:00","5/9/2018 0:00","","","","","","","0.090909091","2018"
"Ciudad Universitaria","Instituto de Energía Solar","34","Av. Complutense, 30 - 28040 Madrid","Agua","Invesigación","1/5/2018 0:00","3/5/2018 0:00","3/6/2018 0:00","","","","","","","0","2018"
"Ciudad Universitaria","Instituto de Energía Solar","34","Av. Complutense, 30 - 28040 Madrid","Agua","Invesigación","11/2/2017 0:00","1/5/2018 0:00","1/9/2018 0:00","","","","","","","0","2018"
"Ciudad Universitaria","Instituto de Energía Solar","34","Av. Complutense, 30 - 28040 Madrid","Agua","Invesigación","9/4/2017 0:00","11/2/2017 0:00","11/3/2017 0:00","","","","","","","0","2017"
"Ciudad Universitaria","Instituto de Energía Solar","34","Av. Complutense, 30 - 28040 Madrid","Agua","Invesigación","7/6/2017 0:00","9/4/2017 0:00","9/5/2017 0:00","","","","","","","0","2017"
"Ciudad Universitaria","Instituto de Energía Solar","34","Av. Complutense, 30 - 28040 Madrid","Agua","Invesigación","5/9/2017 0:00","7/6/2017 0:00","7/7/2017 0:00","","","","","","","0","2017"
"Ciudad Universitaria","Instituto de Energía Solar","34","Av. Complutense, 30 - 28040 Madrid","Agua","Invesigación","3/6/2017 0:00","5/9/2017 0:00","5/10/2017 0:00","","","","","","","0","2017"
"Ciudad Universitaria","Instituto de Energía Solar","34","Av. Complutense, 30 - 28040 Madrid","Agua","Invesigación","1/5/2017 0:00","3/6/2017 0:00","3/7/2017 0:00","","","","","","","0","2017"
"Ciudad Universitaria","Instituto de Energía Solar","34","Av. Complutense, 30 - 28040 Madrid","Agua","Invesigación","11/3/2016 0:00","1/5/2017 0:00","1/31/2017 0:00","","","","","","","15.909090925","2017"
"Ciudad Universitaria","Instituto de Energía Solar","34","Av. Complutense, 30 - 28040 Madrid","Agua","Invesigación","9/5/2016 0:00","11/3/2016 0:00","11/4/2016 0:00","","","","","","","0","2016"
"Ciudad Universitaria","Instituto de Energía Solar","34","Av. Complutense, 30 - 28040 Madrid","Agua","Invesigación","7/6/2016 0:00","9/5/2016 0:00","9/7/2016 0:00","","","","","","","0","2016"
"Ciudad Universitaria","Instituto de Energía Solar","34","Av. Complutense, 30 - 28040 Madrid","Agua","Invesigación","5/9/2016 0:00","7/6/2016 0:00","7/7/2016 0:00","","","","","","","0","2016"
"Ciudad Universitaria","Instituto de Energía Solar","34","Av. Complutense, 30 - 28040 Madrid","Agua","Invesigación","3/8/2016 0:00","5/9/2016 0:00","5/10/2016 0:00","","","","","","","0","2016"
"Ciudad Universitaria","Instituto de Energía Solar","34","Av. Complutense, 30 - 28040 Madrid","Agua","Invesigación","1/11/2016 0:00","3/8/2016 0:00","3/18/2016 0:00","","","","","","","4.000000004","2016"
"Ciudad Universitaria","Instituto de Energía Solar","34","Av. Complutense, 30 - 28040 Madrid","Agua","Invesigación","11/3/2015 0:00","1/11/2016 0:00","1/12/2016 0:00","","","","","","","0","2016"
"Ciudad Universitaria","Instituto de Energía Solar","34","Av. Complutense, 30 - 28040 Madrid","Agua","Invesigación","9/4/2015 0:00","11/3/2015 0:00","11/4/2015 0:00","","","","","","","0","2015"
"Ciudad Universitaria","Instituto de Energía Solar","34","Av. Complutense, 30 - 28040 Madrid","Agua","Invesigación","7/9/2015 0:00","9/4/2015 0:00","9/8/2015 0:00","","","","","","","0","2015"
"Ciudad Universitaria","Instituto de Energía Solar","34","Av. Complutense, 30 - 28040 Madrid","Agua","Invesigación","5/8/2015 0:00","7/9/2015 0:00","7/10/2015 0:00","","","","","","","0.090909091","2015"
"Ciudad Universitaria","Instituto de Energía Solar","34","Av. Complutense, 30 - 28040 Madrid","Agua","Invesigación","3/6/2015 0:00","5/8/2015 0:00","5/11/2015 0:00","","","","","","","0","2015"
"Ciudad Universitaria","Instituto de Energía Solar","34","Av. Complutense, 30 - 28040 Madrid","Agua","Invesigación","1/8/2015 0:00","3/6/2015 0:00","3/9/2015 0:00","","","","","","","0","2015"
"Ciudad Universitaria","Instituto de Energía Solar","34","Av. Complutense, 30 - 28040 Madrid","Agua","Invesigación","11/3/2014 0:00","1/8/2015 0:00","1/19/2015 0:00","","","","","","","3.818181822","2015"
"Ciudad Universitaria","Instituto de Energía Solar","34","Av. Complutense, 30 - 28040 Madrid","Agua","Invesigación","9/5/2014 0:00","11/3/2014 0:00","11/4/2014 0:00","","","","","","","0","2014"
"Ciudad Universitaria","Instituto de Energía Solar","34","Av. Complutense, 30 - 28040 Madrid","Agua","Invesigación","7/9/2014 0:00","9/5/2014 0:00","10/6/2014 0:00","","","","","","","20.90909093","2014"
"Ciudad Universitaria","Instituto de Energía Solar","34","Av. Complutense, 30 - 28040 Madrid","Agua","Invesigación","5/8/2014 0:00","7/9/2014 0:00","7/10/2014 0:00","","","","","","","0","2014"
"Ciudad Universitaria","Instituto de Energía Solar","34","Av. Complutense, 30 - 28040 Madrid","Agua","Invesigación","3/6/2014 0:00","5/8/2014 0:00","5/9/2014 0:00","","","","","","","0","2014"
"Ciudad Universitaria","Instituto de Energía Solar","34","Av. Complutense, 30 - 28040 Madrid","Agua","Invesigación","1/8/2014 0:00","3/6/2014 0:00","3/7/2014 0:00","","","","","","","0","2014"
"Ciudad Universitaria","Instituto de Energía Solar","34","Av. Complutense, 30 - 28040 Madrid","Agua","Invesigación","11/4/2013 0:00","1/8/2014 0:00","3/3/2014 0:00","","","","","","","0","2014"
"Ciudad Universitaria","Instituto de Energía Solar","34","Av. Complutense, 30 - 28040 Madrid","Agua","Invesigación","11/4/2013 0:00","1/8/2014 0:00","3/3/2014 0:00","","","","","","","0","2014"
"Ciudad Universitaria","Instituto de Energía Solar","34","Av. Complutense, 30 - 28040 Madrid","Agua","Invesigación","11/4/2013 0:00","1/8/2014 0:00","1/9/2014 0:00","","","","","","","0","2014"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Agua","Invesigación","3/2/2020 0:00","4/30/2020 0:00","5/6/2020 0:00","","","","","","","32.2952","2020"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Agua","Invesigación","3/2/2020 0:00","4/30/2020 0:00","5/4/2020 0:00","","","","","","","0","2020"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Agua","Invesigación","1/2/2020 0:00","3/2/2020 0:00","3/3/2020 0:00","","","","","","","0","2020"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Agua","Invesigación","1/2/2020 0:00","3/2/2020 0:00","3/3/2020 0:00","","","","","","","22.484","2020"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Agua","Invesigación","10/28/2019 0:00","1/2/2020 0:00","1/3/2020 0:00","","","","","","","0","2020"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Agua","Invesigación","10/28/2019 0:00","1/2/2020 0:00","1/3/2020 0:00","","","","","","","21.2576","2020"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Agua","Invesigación","8/30/2019 0:00","10/28/2019 0:00","10/29/2019 0:00","","","","","","","0","2019"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Agua","Invesigación","8/30/2019 0:00","10/28/2019 0:00","10/29/2019 0:00","","","","","","","98.112","2019"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Electricidad","Invesigación","6/1/2019 0:00","7/12/2019 0:00","10/22/2019 0:00","5733","3420","1296","1676","0","5367","17490.508","2019"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Agua","Invesigación","7/2/2019 0:00","8/30/2019 0:00","9/2/2019 0:00","","","","","","","0","2019"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Agua","Invesigación","7/2/2019 0:00","8/30/2019 0:00","9/2/2019 0:00","","","","","","","208.488","2019"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Agua","Invesigación","5/3/2019 0:00","7/2/2019 0:00","7/3/2019 0:00","","","","","","","0","2019"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Agua","Invesigación","5/3/2019 0:00","7/2/2019 0:00","7/3/2019 0:00","","","","","","","152.0736","2019"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Electricidad","Invesigación","5/1/2019 0:00","5/31/2019 0:00","6/1/2019 0:00","0","0","0","0","4356","2001","6357.6576","2019"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Agua","Invesigación","3/1/2019 0:00","5/3/2019 0:00","5/6/2019 0:00","","","","","","","0","2019"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Agua","Invesigación","3/1/2019 0:00","5/3/2019 0:00","5/6/2019 0:00","","","","","","","35.5656","2019"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Electricidad","Invesigación","4/1/2019 0:00","4/30/2019 0:00","5/1/2019 0:00","0","0","0","0","6669","2600","9268.7224","2019"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Electricidad","Invesigación","3/1/2019 0:00","3/31/2019 0:00","4/9/2019 0:00","0","0","1606","3622","0","1720","6947.1472","2019"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Agua","Invesigación","1/2/2019 0:00","3/1/2019 0:00","3/4/2019 0:00","","","","","","","0","2019"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Agua","Invesigación","1/2/2019 0:00","3/1/2019 0:00","3/4/2019 0:00","","","","","","","39.6536","2019"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Electricidad","Invesigación","2/1/2019 0:00","2/28/2019 0:00","3/1/2019 0:00","3765","4667","0","0","0","2390","10822.1624","2019"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Electricidad","Invesigación","1/1/2019 0:00","1/31/2019 0:00","2/1/2019 0:00","5862","7574","0","0","0","4472","17908.7104","2019"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Agua","Invesigación","10/26/2018 0:00","1/2/2019 0:00","1/3/2019 0:00","","","","","","","0","2019"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Agua","Invesigación","10/26/2018 0:00","1/2/2019 0:00","1/3/2019 0:00","","","","","","","19.6224","2019"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Electricidad","Invesigación","12/1/2018 0:00","12/31/2018 0:00","1/1/2019 0:00","4879","6218","0","0","0","4808","15904.364","2018"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Electricidad","Invesigación","11/1/2018 0:00","11/30/2018 0:00","12/1/2018 0:00","0","0","0","6375","0","3328","13419.6776","2018"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Electricidad","Invesigación","10/1/2018 0:00","10/31/2018 0:00","11/3/2018 0:00","0","0","0","0","5157","3337","8494.0464","2018"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Agua","Invesigación","8/29/2018 0:00","10/26/2018 0:00","10/29/2018 0:00","","","","","","","0","2018"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Agua","Invesigación","8/29/2018 0:00","10/26/2018 0:00","10/29/2018 0:00","","","","","","","93.6152","2018"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Electricidad","Invesigación","9/1/2018 0:00","9/30/2018 0:00","10/1/2018 0:00","0","0","0","4050","0","5106","11811.8672","2018"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Electricidad","Invesigación","8/1/2018 0:00","8/31/2018 0:00","9/1/2018 0:00","0","0","0","0","0","18502","18501.8792","2018"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Agua","Invesigación","7/2/2018 0:00","8/29/2018 0:00","8/30/2018 0:00","","","","","","","0","2018"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Agua","Invesigación","7/2/2018 0:00","8/29/2018 0:00","8/30/2018 0:00","","","","","","","173.3312","2018"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Electricidad","Invesigación","7/1/2018 0:00","7/31/2018 0:00","8/1/2018 0:00","0","0","0","0","0","5851","16429.2632","2018"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Agua","Invesigación","5/3/2018 0:00","7/2/2018 0:00","7/3/2018 0:00","","","","","","","0","2018"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Agua","Invesigación","5/3/2018 0:00","7/2/2018 0:00","7/3/2018 0:00","","","","","","","62.9552","2018"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Electricidad","Invesigación","6/1/2018 0:00","6/30/2018 0:00","7/1/2018 0:00","0","0","0","852","0","3271","8430.2736","2018"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Electricidad","Invesigación","5/1/2018 0:00","5/31/2018 0:00","6/1/2018 0:00","0","0","0","0","3244","2537","5781.2496","2018"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Agua","Invesigación","2/28/2018 0:00","5/3/2018 0:00","5/4/2018 0:00","","","","","","","0","2018"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Agua","Invesigación","2/28/2018 0:00","5/3/2018 0:00","5/4/2018 0:00","","","","","","","34.3392","2018"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Electricidad","Invesigación","4/1/2018 0:00","4/30/2018 0:00","5/2/2018 0:00","0","0","0","0","6515","4074","10588.7376","2018"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Electricidad","Invesigación","3/1/2018 0:00","3/31/2018 0:00","4/1/2018 0:00","0","0","0","7169","0","7506","18819.9256","2018"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Electricidad","Invesigación","2/1/2018 0:00","2/28/2018 0:00","3/1/2018 0:00","0","0","0","0","0","6664","16879.352","2018"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Agua","Invesigación","1/2/2018 0:00","2/28/2018 0:00","3/1/2018 0:00","","","","","","","0","2018"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Agua","Invesigación","1/2/2018 0:00","2/28/2018 0:00","3/1/2018 0:00","","","","","","","12.264","2018"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Electricidad","Invesigación","1/1/2018 0:00","1/31/2018 0:00","2/2/2018 0:00","0","0","0","0","0","8147","19570.4824","2018"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Electricidad","Invesigación","12/1/2017 0:00","12/31/2017 0:00","1/4/2018 0:00","0","0","0","0","0","8078","17299.5984","2017"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Agua","Invesigación","10/27/2017 0:00","1/2/2018 0:00","1/3/2018 0:00","","","","","","","0","2018"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Agua","Invesigación","10/27/2017 0:00","1/2/2018 0:00","1/3/2018 0:00","","","","","","","39.6536","2018"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Electricidad","Invesigación","11/1/2017 0:00","11/30/2017 0:00","12/2/2017 0:00","0","0","3396","5607","0","1813","10816.0304","2017"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Electricidad","Invesigación","10/1/2017 0:00","10/31/2017 0:00","11/1/2017 0:00","0","0","0","0","2795","1755","4550.7616","2017"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Agua","Invesigación","8/30/2017 0:00","10/27/2017 0:00","10/30/2017 0:00","","","","","","","0","2017"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Agua","Invesigación","8/30/2017 0:00","10/27/2017 0:00","10/30/2017 0:00","","","","","","","86.6656","2017"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Electricidad","Invesigación","9/1/2017 0:00","9/30/2017 0:00","10/1/2017 0:00","0","0","2522","3149","0","2770","8441.3112","2017"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Electricidad","Invesigación","8/1/2017 0:00","8/31/2017 0:00","9/1/2017 0:00","0","0","0","0","0","12416","12415.6648","2017"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Agua","Invesigación","7/3/2017 0:00","8/30/2017 0:00","8/31/2017 0:00","","","","","","","0","2017"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Agua","Invesigación","7/3/2017 0:00","8/30/2017 0:00","8/31/2017 0:00","","","","","","","191.3184","2017"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Electricidad","Invesigación","6/1/2017 0:00","6/30/2017 0:00","8/9/2017 0:00","2783","2259","1793","3063","0","8281","18179.7448","2017"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Electricidad","Invesigación","7/1/2017 0:00","7/31/2017 0:00","8/1/2017 0:00","5498","3310","0","0","0","5775","14583.5312","2017"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Electricidad","Invesigación","5/1/2017 0:00","5/31/2017 0:00","7/24/2017 0:00","0","0","0","0","0","0","0","2017"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Agua","Invesigación","5/4/2017 0:00","7/3/2017 0:00","7/4/2017 0:00","","","","","","","0","2017"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Agua","Invesigación","5/4/2017 0:00","7/3/2017 0:00","7/4/2017 0:00","","","","","","","171.696","2017"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Electricidad","Invesigación","5/1/2017 0:00","5/31/2017 0:00","6/2/2017 0:00","0","0","0","0","4062","3456","7517.832","2017"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Agua","Invesigación","3/1/2017 0:00","5/4/2017 0:00","5/5/2017 0:00","","","","","","","0","2017"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Agua","Invesigación","3/1/2017 0:00","5/4/2017 0:00","5/5/2017 0:00","","","","","","","31.0688","2017"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Electricidad","Invesigación","4/1/2017 0:00","4/30/2017 0:00","5/4/2017 0:00","0","0","0","0","3932","4384","8316.2184","2017"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Electricidad","Invesigación","3/1/2017 0:00","3/31/2017 0:00","3/31/2017 0:00","0","0","3198","5591","0","8160","16948.0304","2017"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Agua","Invesigación","1/2/2017 0:00","3/1/2017 0:00","3/2/2017 0:00","","","","","","","0","2017"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Agua","Invesigación","1/2/2017 0:00","3/1/2017 0:00","3/2/2017 0:00","","","","","","","27.7984","2017"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Electricidad","Invesigación","2/1/2017 0:00","2/28/2017 0:00","2/28/2017 0:00","3726","5782","0","0","0","10343","19851.7368","2017"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Electricidad","Invesigación","1/1/2017 0:00","1/31/2017 0:00","1/31/2017 0:00","5789","8261","0","0","0","9250","23301.1912","2017"
"Campus Sur","La Arboleda","17","C/ Alan Turing, 3 - 28031 Madrid","Agua","Invesigación","10/28/2016 0:00","1/2/2017 0:00","1/3/2017 0:00","","","","","","","0","2017"
